74,1,tunnel: 3-dim T + 1-dim R + 3-dim S,1,1,small,,,,,,37.01138,7.5,0,6.221253,0,0,41.17075,11.20227
74,1,tunnel: 3-dim T + 1-dim R + 3-dim S,1,2,small,,,,,,91.07918,12,258,10.19017,0,0,0,0.4045618
74,1,tunnel: 3-dim T + 1-dim R + 3-dim S,1,1,big,,,,,,24.13143,2,15,6.149487,0,0,0,0.06299131
74,1,tunnel: 3-dim T + 1-dim R + 3-dim S,1,2,big,,,,,,38.97182,4,45,6.636303,0,0,0,2.401177
74,1,tunnel: 3-dim T + 1-dim R + 3-dim S,2,1,small,,,,,,44.4519,4,107,9.425834,0,0,0,3.203632
74,1,tunnel: 3-dim T + 1-dim R + 3-dim S,2,2,small,,,,,,29.36703,3,8,9.111513,0,0,0,0.07817235
74,1,tunnel: 3-dim T + 1-dim R + 3-dim S,2,1,big,,,,,,30.04723,3,45,7.146372,0,0,0,0.07946694
74,1,tunnel: 3-dim T + 1-dim R + 3-dim S,2,2,big,,,,,,51.70098,5,58,12.28352,0,0,0,7.234913

